CustomerID,Recency,Frequency,Monetary_Value
15081,21,5,504.7999999999999
15083,256,1,88.19999999999999
15087,281,1,306.94
15088,20,2,1160.07
15089,9,6,2420.8400000000024
15090,307,1,381.32000000000005
15091,67,1,480.71
15092,214,2,457.80999999999995
15093,17,6,4597.019999999998
15095,103,4,1370.5999999999997
15096,42,1,219.39
15097,3,1,248.07999999999996
15098,181,3,39916.5
15099,83,1,410.48
15100,333,3,876.0
15101,8,2,317.53
15103,30,2,703.3599999999998
15104,196,2,1027.44
15105,17,7,2298.930000000001
15106,17,5,1422.5200000000002
15107,310,6,319.5
15108,141,4,1300.2500000000002
15109,245,1,484.95
15110,23,4,996.1
15111,28,3,1567.4799999999998
15113,9,3,3609.330000000001
15114,29,10,2760.5599999999977
15115,17,1,340.11000000000007
15116,17,4,1352.7500000000002
15117,14,5,1551.7800000000002
15118,133,1,244.8
15119,245,1,266.4
15120,133,1,358.8199999999999
15121,49,2,457.71999999999997
15122,113,3,1633.779999999999
15123,6,2,2199.309999999999
15124,22,2,184.19
15125,24,15,11528.480000000001
15127,65,1,406.53000000000003
15128,59,4,1471.0000000000007
15129,49,11,3447.4
15130,169,1,330.11
15132,17,5,977.9300000000002
15133,127,3,982.4199999999998
15134,14,8,1387.99
15135,238,1,139.04999999999998
15136,2,4,1286.7000000000005
15139,239,2,178.96000000000006
15140,51,7,2354.2500000000005
15142,45,1,498.74
15143,225,1,259.45
15144,7,17,6580.440000000007
15145,3,4,1194.7300000000005
15146,164,2,1327.1600000000008
15147,239,1,623.5
15148,10,1,301.28999999999996
15149,133,1,520.8
15150,16,10,5314.469999999995
15152,9,13,4745.69
15153,30,1,329.25
15154,74,1,296.41999999999996
15156,0,3,961.4899999999999
15157,3,3,1936.0700000000006
15158,44,1,401.4000000000001
15159,1,30,18641.010000000017
15160,356,1,158.16000000000003
15163,17,2,304.4699999999999
15164,68,3,843.0499999999997
15165,372,1,487.75
15167,320,1,162.99999999999997
15168,25,1,106.56
15171,330,1,1289.5
15172,8,5,1624.0499999999997
15174,322,1,135.75
15175,71,1,224.14000000000007
15178,259,1,40.5
15179,17,5,2206.9500000000003
15180,366,1,87.5
15181,65,3,689.4799999999999
15182,153,2,622.8499999999999
15184,28,2,406.76
15185,69,1,310.62000000000006
15186,13,2,411.40999999999997
15187,1,16,4777.180000000001
15189,0,41,16225.390000000009
15192,119,3,1044.3200000000004
15193,60,1,499.32
15194,2,15,7616.529999999996
15195,2,1,3861.0
15197,10,3,1079.61
15198,91,2,193.64
15199,58,4,1268.6999999999998
15201,86,5,1236.5400000000002
15203,25,6,1827.7999999999984
15204,356,1,316.58000000000004
15205,84,2,653.2399999999999
15206,9,4,420.29999999999995
15208,0,5,870.12
15210,224,1,331.18
15211,59,2,894.41
15212,240,1,101.79999999999998
15213,318,2,328.34999999999997
15214,1,8,1661.44
15215,46,3,734.94
15216,87,1,96.6
15218,10,11,5756.890000000001
15219,175,1,305.75
15220,51,6,1778.9599999999994
15221,365,1,403.25
15222,318,1,585.0
15223,225,2,755.7500000000001
15224,357,2,322.0799999999999
15225,233,1,409.4000000000001
15226,310,1,154.41
15227,36,5,1219.4
15228,65,4,3386.7100000000005
15230,238,2,429.6
15232,112,2,612.0600000000001
15234,276,1,197.0
15235,217,12,2247.5099999999998
15236,298,1,321.05
15237,1,4,1412.320000000001
15238,28,3,1071.9899999999998
15239,9,2,780.59
15240,44,5,1706.57
15241,66,8,1756.4400000000007
15243,73,1,316.68
15244,64,2,631.57
15245,133,3,2515.8400000000006
15246,237,2,514.1500000000001
15247,121,1,356.0
15249,31,13,6688.460000000006
15251,8,11,10484.989999999996
15252,35,2,740.7800000000001
15253,15,5,918.1999999999996
15254,126,1,300.36000000000007
15255,66,1,890.8499999999999
15256,148,1,98.45
15257,282,1,317.15
15258,168,2,623.1600000000001
15260,99,7,1810.77
15261,134,1,254.82000000000002
15262,323,1,178.95000000000002
15263,106,1,156.50999999999996
15264,63,1,393.74000000000007
15265,150,2,1506.1200000000001
15266,337,1,119.30000000000001
15267,21,5,1717.36
15269,23,1,408.8
15270,15,7,2379.49
15271,6,15,2507.070000000002
15272,56,2,721.9399999999998
15274,3,2,716.5700000000003
15275,37,1,615.1399999999999
15276,65,1,135.31000000000003
15277,46,1,255.89999999999998
15279,354,1,290.51
15280,171,1,113.12
15281,58,9,2332.149999999999
15286,49,1,240.55
15287,21,2,486.69
15288,42,5,2306.519999999999
15289,28,3,939.7800000000003
15290,4,18,7943.22
15291,25,15,4668.300000000002
15292,200,1,180.93999999999997
15296,50,6,3672.86
15297,9,3,641.94
15298,1,12,4799.900000000001
15299,66,7,4507.01
15300,63,1,496.4399999999999
15301,50,12,5070.3499999999985
15303,289,1,574.02
15304,60,8,694.4000000000002
15306,63,3,1174.3499999999997
15307,95,1,205.3
15308,273,1,310.47
15311,0,91,60767.90000000011
15312,74,4,924.8500000000001
15313,109,1,52.0
15314,198,1,327.97
15315,63,2,570.5
15316,326,1,165.0
15318,3,1,312.62
15319,283,1,204.5
15320,43,1,267.13
15321,70,3,2748.3100000000004
15322,85,1,679.6799999999998
15325,103,1,162.2899999999999
15326,333,1,311.71
15327,52,1,208.75000000000003
15329,38,3,1049.6999999999998
15330,31,2,714.96
15332,365,4,1661.06
15333,207,1,1028.56
15334,156,3,351.6699999999999
15335,53,1,173.97000000000003
15339,65,2,574.0699999999998
15341,80,1,2020.52
15342,129,1,406.0899999999999
15343,86,1,364.5
15344,0,3,563.94
15345,45,1,393.54
15346,332,1,252.42000000000004
15347,365,1,201.59999999999997
15348,71,1,158.03999999999996
15349,157,2,473.80999999999983
15350,372,1,115.65
15351,11,7,1960.110000000001
15353,254,2,777.02
15355,28,2,277.05000000000007
15356,30,10,2766.499999999999
15358,4,22,8347.199999999992
15360,39,1,427.92999999999995
15361,361,1,418.9200000000001
15363,372,1,326.0
15364,95,2,913.1900000000004
15365,25,7,2314.32
15366,74,2,602.5100000000001
15367,56,4,1877.5899999999992
15368,20,1,446.94000000000005
15370,40,7,2386.05
15372,136,1,2007.4
15373,7,12,2415.9100000000003
15374,128,1,168.0
15376,39,3,1233.3599999999997
15379,168,7,3703.2899999999995
15380,8,5,1690.26
15381,213,2,596.85
15382,14,6,5955.709999999999
15384,169,2,642.41
15385,39,1,316.88
15386,185,1,394.14000000000004
15388,269,1,140.54
15389,171,1,500.0
15392,4,4,1535.5299999999997
15393,15,2,231.86
15394,9,4,2183.54
15395,325,1,107.45000000000002
15396,112,1,288.17999999999995
15397,289,1,94.0
15398,15,2,1345.5299999999997
15399,0,3,815.7699999999999
15400,91,5,716.2
15402,148,2,626.7699999999999
15405,188,1,349.1
15406,30,2,510.7099999999999
15407,33,4,1056.44
15408,263,1,267.17999999999995
15410,83,8,3450.8400000000015
15411,25,4,1358.8800000000003
15412,170,1,190.53000000000003
15414,9,3,774.8999999999999
15415,312,1,572.8099999999998
15416,64,4,3984.3199999999993
15417,84,1,508.8000000000001
15419,24,1,135.86
15421,58,4,950.3599999999996
15422,322,2,97.7
15423,37,1,43.5
15424,253,2,383.34
15426,18,5,1447.39
15427,32,3,1483.1399999999999
15428,14,1,93.78
15429,26,2,397.3499999999998
15432,22,1,171.19
15433,213,2,533.2999999999998
15434,7,5,1041.4800000000002
15435,21,1,149.29000000000005
15436,11,3,1122.5300000000007
15437,261,1,200.16000000000003
15438,130,1,156.57999999999998
15440,54,3,383.67999999999995
15442,248,1,594.0
15443,1,7,3236.909999999999
15444,8,2,1418.2600000000016
15445,263,1,113.5
15447,330,1,155.17
15448,312,1,494.64000000000004
15449,25,3,974.52
15450,29,1,429.84
15452,29,3,538.73
15453,1,7,1388.370000000001
15454,361,1,179.10000000000002
15456,282,3,447.2200000000001
15457,261,1,237.07000000000002
15458,24,1,161.64
15460,353,1,216.76
15462,93,3,234.60000000000002
15463,28,1,126.14
15464,337,1,1048.8500000000006
15465,19,18,7354.62
15466,84,1,334.53000000000014
15467,8,3,524.88
15468,50,2,467.50999999999993
15469,49,2,538.55
15471,1,1,469.47999999999985
15472,112,1,371.56
15473,13,7,1771.2
15475,76,1,454.10999999999984
15478,39,2,1441.4199999999996
15480,115,1,905.5
15482,15,12,11054.960000000003
15483,160,4,233.81000000000006
15484,0,4,3594.3099999999995
15485,29,3,2575.0
15488,92,1,91.32000000000001
15489,22,3,1134.28
15491,94,6,3100.0900000000015
15492,27,2,659.4599999999999
15493,32,5,2001.800000000005
15494,20,2,1299.230000000001
15497,17,2,1262.2
15498,2,27,13316.399999999992
15500,7,4,1131.5600000000004
15502,15,12,10384.93
15503,362,1,147.09000000000003
15504,80,1,52.83000000000001
15505,52,5,3610.9600000000005
15506,22,3,979.2600000000004
15507,171,1,492.35999999999996
15508,188,6,1000.2700000000002
15510,330,1,250.0
15511,11,5,909.2300000000001
15512,155,2,121.0
15513,32,19,14758.219999999998
15514,11,11,4139.460000000002
15516,44,3,62.43
15517,232,1,267.03000000000003
15518,63,8,1942.4500000000012
15520,1,1,343.49999999999994
15521,39,8,3000.2000000000007
15522,32,2,398.84
15523,83,1,412.00999999999993
15524,24,1,440.0
15525,1,3,825.9200000000002
15526,32,2,148.44
15527,18,8,2429.779999999999
15528,253,1,229.32999999999993
15529,22,11,3995.2299999999973
15530,21,4,1502.3500000000001
15531,7,2,2007.4399999999994
15532,24,4,1580.9300000000032
15533,18,3,807.5699999999997
15535,172,4,536.3999999999999
15537,162,1,110.92000000000003
15539,6,1,538.46
15540,10,1,213.30000000000004
15541,113,1,85.13000000000002
15543,287,1,127.85999999999999
15544,8,9,3546.709999999995
15545,53,2,292.7199999999999
15547,6,14,4954.839999999991
15549,76,3,1693.26
15550,3,4,575.63
15551,36,1,436.05999999999995
15552,216,1,90.12
15553,59,1,437.22999999999985
15554,277,1,217.2
15555,11,16,4805.169999999989
15556,23,1,279.77
15557,28,1,473.65
15561,11,4,800.5900000000001
15562,351,1,134.55
15563,21,4,1400.4399999999998
15565,49,2,173.15999999999997
15567,18,1,186.01000000000002
15568,2,3,758.2899999999998
15569,103,5,1375.7100000000003
15570,6,12,4165.52
15571,11,4,650.43
15572,4,7,2552.86
15573,31,2,607.45
15574,177,4,702.2500000000001
15576,37,1,940.6700000000002
15577,150,3,258.8799999999998
15578,161,1,127.1
15579,68,2,348.5999999999999
15581,120,13,3679.9700000000003
15582,24,3,682.9100000000001
15584,23,4,725.1099999999999
15585,176,1,455.30000000000007
15587,49,4,913.6800000000002
15589,255,3,478.53
15592,46,1,388.58
15593,70,1,199.8
15594,15,5,1771.78
15596,100,5,1406.5900000000004
15597,34,1,324.57
15598,52,1,240.68
15599,26,2,761.74
15601,10,14,6776.559999999997
15602,7,9,1297.8700000000003
15603,78,1,48.480000000000004
15604,51,1,216.39000000000001
15605,35,5,1198.23
15606,60,9,2920.1600000000003
15607,336,1,104.76
15608,27,4,1093.68
15609,183,1,298.48
15610,51,1,112.46
15611,9,13,1591.4500000000003
15612,35,2,195.15
15615,9,23,10399.739999999989
15618,32,4,776.8510000000002
15619,10,1,336.40000000000003
15620,56,3,1553.18
15621,3,4,1293.0300000000002
15622,42,9,3709.5600000000018
15623,140,1,301.03
15624,116,4,588.1300000000001
15625,103,4,1534.26
15626,74,2,675.8000000000001
15628,4,9,2870.2400000000002
15630,44,2,1186.35
15632,15,8,3285.310000000001
15634,16,1,243.55
15636,89,2,724.76
15637,52,1,223.36
15639,133,1,425.31999999999994
15640,3,15,12515.659999999982
15641,104,4,1887.2000000000005
15643,191,3,664.0000000000002
15644,165,4,812.9999999999998
15645,18,1,612.0099999999998
15646,157,3,447.63999999999993
15648,203,2,657.3499999999999
15649,335,2,816.0
15651,36,3,646.3000000000001
15652,90,1,337.74
15653,92,2,877.4399999999999
15654,8,2,922.5300000000002
15655,242,1,560.67
15656,44,4,748.5000000000001
15657,22,1,30.0
15658,189,5,1024.0999999999997
15659,43,1,306.45000000000005
15660,24,9,1600.86
15661,316,2,309.8
15663,105,1,138.14000000000001
15664,50,1,386.43
15665,167,2,2242.0100000000007
15667,39,1,301.32000000000005
15668,217,1,76.32000000000001
15669,39,4,684.34
15670,296,1,173.05
15671,18,7,2657.1300000000006
15673,87,4,2881.0200000000013
15674,72,5,2446.6
15675,80,3,323.69
15676,18,3,3435.7599999999998
15677,48,1,657.23
15678,52,1,352.70000000000005
15679,23,4,781.2799999999999
15680,8,3,1333.6800000000003
15681,24,5,1426.1599999999999
15683,116,1,193.75
15687,8,9,2993.099999999999
15689,119,2,254.1
15690,3,2,239.76000000000002
15691,251,1,136.8
15692,27,1,191.04000000000002
15694,0,14,6479.399999999998
15695,266,2,409.9800000000001
15696,32,8,2736.4600000000005
15699,17,1,309.6499999999999
15700,171,2,696.6799999999996
15701,1,4,1542.14
15703,264,1,211.5
15704,139,4,2293.6199999999994
15705,200,1,143.10000000000002
15706,63,4,1060.56
15707,34,4,945.5799999999999
15708,40,7,3364.2399999999984
15709,283,1,133.25
15712,8,5,1072.3600000000001
15713,142,2,356.7
15714,11,2,330.8799999999998
15716,145,4,1118.8100000000004
15717,233,1,150.3
15719,32,13,5045.609999999998
15720,23,1,598.7300000000001
15721,11,1,507.0799999999998
15722,35,5,2222.56
15723,364,1,203.1
15724,200,2,218.25
15725,14,1,415.2500000000001
15727,16,7,5178.960000000001
15729,212,1,85.0
15730,65,3,1120.8800000000003
15732,211,2,294.11999999999995
15733,282,1,162.3
15734,114,2,1339.45
15737,14,8,1205.12
15738,18,16,4812.419999999996
15739,65,1,449.12000000000006
15740,48,1,154.88000000000002
15743,15,4,784.4600000000004
15744,77,1,34.8
15745,18,4,1094.59
15746,133,1,196.87999999999997
15747,12,3,974.0399999999995
15748,39,1,149.30999999999995
15749,234,3,44534.3
15750,2,8,2465.479999999999
15752,39,7,2637.3800000000024
15753,304,1,79.2
15754,50,3,458.57
15755,9,6,2364.2500000000023
15756,60,4,532.9599999999995
15757,65,2,714.4200000000001
15758,24,1,205.25
15759,217,3,253.04000000000002
15762,64,2,583.75
15763,31,2,1086.9200000000003
15764,87,6,3279.9700000000003
15766,63,1,315.05999999999995
15768,115,3,621.83
15769,6,26,56252.72000000001
15773,5,1,635.6800000000001
15774,68,1,270.8
15775,244,1,104.9
15776,132,1,241.62000000000003
15777,240,4,1047.1100000000001
15780,183,3,475.28000000000003
15781,24,3,345.4600000000001
15782,9,3,2614.7400000000007
15783,10,1,246.3
15785,32,5,2328.9700000000003
15786,45,3,4932.2000000000035
15787,25,3,948.0500000000001
15789,357,1,351.3
15790,9,1,220.84999999999997
15791,43,2,1612.6900000000003
15793,14,3,965.6099999999999
15795,149,1,610.0100000000001
15796,0,8,2711.5599999999995
15797,112,4,2207.4
15799,75,3,884.1400000000002
15800,106,2,699.0800000000002
15801,45,3,1063.9499999999998
15802,142,1,451.42
15803,50,1,415.82
15804,0,13,4206.389999999997
15805,22,17,5528.479999999997
15806,45,3,784.5799999999999
15807,49,3,903.9000000000001
15808,305,4,3734.970000000001
15809,35,5,515.7699999999999
15810,78,4,1391.9799999999998
15811,21,6,2218.6199999999994
15812,106,5,1801.14
15813,207,2,1303.9099999999999
15814,16,4,1945.3300000000004
15815,63,5,2100.6000000000004
15819,48,4,1905.45
15820,319,1,206.98000000000002
15821,43,2,570.96
15822,2,2,885.4699999999999
15823,371,1,15.0
15825,171,1,532.94
15826,55,3,1654.31
15827,72,14,1836.0900000000008
15829,98,2,636.14
15830,37,1,576.0
15831,57,3,801.7599999999999
15832,253,1,836.7899999999998
15834,69,4,2233.749999999999
15835,43,4,954.0899999999996
15836,49,1,137.37
15837,64,1,391.97999999999996
15838,10,19,33643.08
15839,32,3,1048.4900000000002
15840,58,2,355.56
15841,72,4,1224.0600000000004
15843,303,1,118.95
15844,45,1,130.74
15845,17,8,3711.7699999999995
15847,37,2,389.27
15850,18,2,238.85000000000002
15852,186,2,160.71
15853,51,1,110.80000000000001
15854,3,12,2974.6499999999974
15855,136,5,712.2399999999997
15856,3,27,16387.570000000003
15857,18,1,297.0
15858,15,5,1438.8500000000008
15860,40,8,977.2099999999992
15861,11,8,3165.360000000001
15862,7,4,832.88
15863,25,2,68.84
15864,21,6,1936.3200000000002
15865,40,3,895.1300000000002
15866,100,1,230.52999999999994
15867,4,15,3812.6399999999985
15869,276,2,149.64
15870,32,1,354.0899999999999
15872,14,2,360.9299999999999
15874,63,7,4405.879999999999
15877,1,2,493.28
15880,368,1,343.28
15881,311,5,501.39
15882,198,4,516.3599999999999
15883,1,2,396.47999999999996
15885,92,3,379.34999999999997
15886,59,1,181.09
15888,80,1,168.31
15889,156,2,446.8699999999998
15891,226,1,524.52
15894,252,2,263.54999999999995
15895,149,1,179.17
15897,193,2,222.05
15898,0,5,1388.8799999999999
15899,368,1,56.25
15900,23,1,351.1099999999999
15901,16,3,363.8799999999999
15903,9,7,5126.76
15904,7,1,164.67999999999998
15906,19,7,1567.6900000000014
15907,3,3,967.4499999999998
15909,173,1,191.93999999999997
15910,0,8,1232.1799999999996
15912,177,2,264.62
15916,15,8,1528.0900000000006
15917,247,1,123.10000000000001
15918,190,2,334.23
15919,19,2,639.89
15920,153,4,167.49999999999997
15921,172,1,336.03000000000003
15922,372,1,369.50000000000006
15923,372,1,127.08000000000003
15925,193,1,207.15
15930,66,1,426.63000000000017
15932,3,8,2495.870000000001
15933,20,3,1107.4600000000003
15935,238,2,416.8600000000001
15937,63,1,145.35
15938,111,5,404.58
15939,89,15,6115.009999999999
15940,310,1,35.8
15942,133,1,337.43999999999994
15944,276,1,325.1
15945,364,1,181.0
15947,82,1,1708.2400000000002
15948,7,2,955.2400000000001
15949,16,2,364.7199999999999
15950,31,4,1765.509999999999
15951,8,2,708.2200000000001
15952,33,4,806.5699999999998
15953,14,8,1659.3799999999999
15955,23,14,4416.260000000002
15957,31,1,428.88999999999993
15958,73,1,104.35
15963,19,2,470.7600000000001
15965,16,4,845.6399999999999
15967,22,2,418.8299999999999
15969,2,3,666.0999999999999
15970,303,1,314.1
15971,17,12,4199.85
15973,366,1,307.82
15974,38,7,3442.15
15975,83,1,371.01
15976,164,2,430.93999999999977
15977,16,2,1054.7299999999996
15978,76,1,1098.7800000000002
15980,88,3,2398.8599999999997
15981,24,8,3408.4799999999987
15983,21,4,1475.02
15984,2,10,2837.6700000000005
15985,122,2,1142.42
15986,29,1,168.12
15987,11,7,1451.2800000000004
15988,18,1,158.03000000000003
15990,43,2,792.11
15992,3,1,41.989999999999995
15993,8,7,2797.5699999999983
15994,54,1,427.07000000000005
15996,87,6,1060.6799999999994
15998,36,5,3089.969999999999
16000,2,3,12393.7
16003,29,5,2735.3700000000003
16005,11,4,615.389999999999
16006,210,1,101.39999999999999
16007,47,4,1701.939999999998
16008,23,3,478.7800000000001
16009,21,4,992.7099999999999
16010,245,3,407.49999999999994
16011,7,16,3362.7100000000023
16012,34,3,1415.2899999999997
16013,3,47,37130.6
16014,37,3,662.3799999999999
16015,3,3,705.3899999999996
16016,2,8,1508.7600000000014
16017,46,1,211.87999999999994
16018,38,2,408.90000000000003
16019,46,9,3786.239999999999
16020,16,3,851.0100000000001
16022,259,1,628.2800000000001
16023,45,3,719.81
16024,11,1,251.23999999999992
16025,29,1,439.66
16026,42,1,236.09000000000006
16027,91,6,934.62
16029,38,63,81024.84000000001
16030,309,1,331.24000000000007
16031,91,2,548.9399999999999
16033,5,20,8816.399999999987
16034,195,3,437.69999999999993
16036,86,2,758.9199999999994
16037,269,3,855.0200000000001
16038,7,3,471.7799999999999
16040,64,3,1313.5500000000006
16041,30,3,3166.4
16042,21,5,1197.2700000000002
16043,37,4,773.9900000000004
16045,119,4,1340.7000000000003
16048,372,2,256.44000000000005
16049,39,3,1111.7899999999993
16050,173,1,137.9
16052,53,1,362.06000000000006
16053,32,2,1511.9499999999996
16054,144,1,783.8999999999999
16055,220,1,134.8
16056,44,1,664.85
16057,15,7,2263.12
16059,65,6,1459.8600000000008
16062,9,4,1153.6199999999992
16063,259,1,335.32000000000005
16065,364,1,372.0900000000001
16066,16,5,1521.8700000000001
16070,21,2,852.15
16071,44,1,326.24000000000007
16072,287,1,584.3199999999999
16073,296,1,122.39999999999999
16076,2,10,2234.729999999999
16078,283,1,79.2
16079,16,3,1352.0000000000002
16080,81,2,217.16000000000003
16081,55,5,2806.9000000000005
16083,100,2,1317.6200000000003
16084,298,1,436.17999999999995
16085,22,5,981.5099999999999
16086,58,5,1121.39
16091,154,2,315.06000000000006
16092,114,3,817.86
16093,106,1,17.0
16094,11,4,1078.2299999999998
16096,263,1,320.62
16097,239,1,185.05
16098,87,7,2005.6300000000003
16099,49,3,731.8999999999999
16101,70,1,1290.7
16102,41,3,1842.1400000000003
16103,6,6,1429.6399999999999
16104,61,1,302.36
16105,248,1,336.96
16106,65,1,108.38
16107,17,7,3204.16
16108,84,1,842.5
16109,218,2,611.88
16110,44,3,1337.4800000000016
16112,142,4,195.74
16113,182,1,161.38000000000002
16114,170,1,135.75000000000003
16115,9,8,1667.9700000000018
16116,211,1,612.7800000000001
16117,189,1,232.21
16119,7,2,423.36
16120,58,4,1309.14
16121,56,2,867.1099999999998
16122,72,4,684.42
16123,51,1,307.78
16124,316,1,249.0
16125,366,1,289.35
16126,28,4,6287.770000000002
16127,38,1,656.2500000000001
16128,17,5,1880.22
16131,51,6,3506.5400000000013
16133,3,33,14589.039999999997
16134,21,2,618.0900000000001
16135,262,1,517.5499999999998
16136,59,3,709.3800000000002
16139,18,3,635.41
16140,65,2,725.1800000000001
16141,87,1,620.4
16142,249,1,535.3400000000001
16143,2,6,2424.939999999999
16144,246,1,175.2
16145,8,11,3799.4899999999957
16146,156,3,734.1299999999999
16147,133,1,375.0
16148,295,1,76.32000000000001
16149,4,2,280.52000000000004
16150,42,5,2053.019999999999
16152,268,1,1829.04
16153,49,5,1824.2300000000002
16156,8,9,3122.0400000000013
16157,15,3,656.6899999999999
16159,281,1,348.2000000000001
16160,64,2,1025.4400000000005
16161,1,19,5575.559999999998
16162,251,1,37.4
16163,231,2,856.6000000000001
16164,16,3,822.4800000000001
16168,10,27,3787.600000000001
16169,7,4,1822.9700000000003
16170,50,6,1885.0499999999995
16171,58,1,73.2
16172,94,5,1140.21
16173,15,6,1418.3199999999993
16174,125,3,1009.5500000000001
16175,93,4,1037.5899999999997
16177,49,1,331.95
16178,137,1,197.90000000000003
16179,60,1,215.83
16180,99,8,10254.180000000002
16181,72,1,305.5400000000001
16182,71,4,6617.650000000001
16183,66,1,338.7100000000001
16184,63,6,1158.7900000000002
16185,16,2,529.41
16186,22,12,4006.9400000000032
16187,31,15,6911.439999999999
16188,44,4,981.8600000000001
16189,15,2,215.47999999999996
16190,39,1,215.08
16191,2,13,5180.52
16193,236,1,314.45
16198,74,1,400.681
16200,3,2,1080.6199999999992
16201,2,4,1863.4699999999993
16202,360,1,365.27000000000004
16203,58,4,592.9
16204,22,1,405.71000000000004
16205,30,4,761.38
16206,54,4,537.06
16207,24,1,394.38
16208,44,2,664.2600000000001
16209,88,5,2262.62
16210,1,18,21086.299999999996
16211,88,1,547.02
16212,18,2,690.34
16213,78,1,159.0
16214,170,3,1062.7499999999998
16215,80,1,242.35000000000002
16216,266,1,914.9300000000002
16217,234,2,304.25
16218,29,7,3084.6800000000017
16221,36,3,864.86
16222,317,1,846.7200000000007
16224,56,4,1295.3000000000004
16225,44,5,1096.32
16226,202,3,255.11999999999998
16227,224,1,314.22
16229,86,2,1010.5999999999999
16230,189,2,542.03
16232,43,4,990.8799999999998
16233,70,3,536.68
16235,40,5,867.3099999999996
16236,77,1,432.19999999999993
16239,56,2,414.2
16240,23,2,3718.800000000001
16241,9,13,2607.8700000000067
16242,7,7,3603.210000000001
16243,33,2,409.09999999999974
16244,211,2,1522.7499999999998
16245,23,3,1413.660000000001
16247,169,1,114.56
16248,61,1,152.94
16249,52,5,1800.0700000000006
16250,260,2,389.44000000000005
16253,66,2,3683.8599999999983
16255,16,8,2619.91
16256,266,1,752.4300000000002
16257,176,1,46.95
16258,44,5,5203.51
16260,50,1,1035.45
16261,16,4,746.8299999999999
16265,8,9,5447.000000000003
16266,73,7,861.8899999999998
16268,70,2,667.6499999999999
16270,352,1,1141.2399999999996
16271,2,5,1429.2399999999998
16272,116,1,411.7000000000001
16274,372,1,357.94999999999993
16275,196,1,559.8699999999999
16276,176,1,810.6000000000001
16278,99,1,566.3799999999999
16279,20,3,1509.5800000000004
16281,71,1,2062.06
16282,339,1,168.3
16283,5,5,1570.8099999999993
16284,30,2,823.9699999999996
16287,169,1,142.5
16292,121,1,302.25
16293,21,10,2248.9900000000002
16295,9,4,1328.5500000000004
16297,268,1,301.90000000000003
16298,22,3,598.1999999999998
16302,126,1,233.22
16303,25,3,5360.63
16305,138,1,361.2199999999999
16306,213,6,632.2700000000001
16308,37,4,2560.0
16309,105,2,706.5700000000002
16311,17,2,616.26
16313,2,2,274.15000000000003
16315,330,1,226.37
16316,63,8,2938.9100000000008
16317,119,3,1341.6499999999999
16318,34,1,328.15
16319,217,1,404.40000000000003
16320,171,2,1038.46
16321,71,5,373.65
16322,0,2,326.74999999999994
16323,195,1,207.50000000000003
16324,127,3,428.6799999999998
16325,46,3,594.24
16326,5,14,3110.9600000000046
16327,13,6,3844.22
16330,17,3,251.91
16332,27,7,1593.2000000000003
16333,7,22,26626.8
16337,36,1,151.05
16338,156,1,214.80000000000004
16339,283,1,109.95000000000002
16340,106,1,549.0699999999998
16341,24,4,1971.8700000000003
16342,74,4,322.41
16343,15,2,370.47999999999996
16344,157,1,101.10000000000001
16345,43,1,575.4100000000001
16347,10,2,887.6500000000001
16348,31,7,1469.4500000000005
16349,290,1,53.5
16350,20,4,1116.4699999999996
16351,332,1,153.9
16352,17,2,494.44000000000005
16353,3,23,6675.709999999997
16354,62,2,395.79999999999995
16356,197,3,211.76999999999998
16357,32,3,658.88
16358,0,4,2027.499999999999
16359,6,9,1750.9199999999994
16360,4,6,3512.5299999999997
16361,9,4,896.6600000000001
16362,31,5,734.7699999999996
16363,52,1,109.36000000000001
16364,11,2,707.0399999999997
16365,17,9,1540.4200000000005
16366,18,1,327.3
16367,36,2,804.4899999999994
16368,1,2,497.42999999999984
16369,17,3,1553.66
16370,81,4,1320.5600000000004
16372,32,2,367.92999999999984
16374,65,2,473.0299999999997
16376,8,2,987.0100000000007
16377,266,1,676.2
16378,246,3,362.95000000000005
16379,3,4,2157.400000000001
16380,60,1,1780.5900000000001
16383,74,2,668.3599999999996
16384,89,2,584.4999999999999
16385,59,3,555.8899999999999
16386,28,2,317.20000000000016
16387,322,1,94.36
16389,52,4,1382.07
16392,269,1,221.19000000000005
16393,1,13,3046.2100000000014
16394,56,5,1555.3400000000006
16395,60,5,1486.9000000000003
16398,153,2,1705.8000000000004
16399,18,2,408.57
16400,94,1,303.93
16401,0,12,4098.319999999999
16402,264,2,299.59999999999997
16403,311,1,177.5
16404,69,1,443.0500000000001
16405,301,2,167.25
16406,18,1,163.07
16407,12,10,2126.9300000000017
16409,35,5,2028.8800000000017
16411,18,2,214.64999999999998
16412,53,1,151.83
16413,56,1,262.20000000000005
16414,21,2,126.25
16415,43,1,210.34999999999985
16416,26,3,1051.3999999999999
16418,44,3,675.2700000000002
16419,112,6,972.2299999999999
16422,16,51,34684.400000000016
16423,24,1,346.12
16424,190,1,133.56
16425,301,1,302.69999999999993
16426,1,10,1908.2500000000002
16427,262,2,241.06
16429,105,1,284.55
16430,56,1,300.85
16431,212,3,642.81
16432,63,1,287.4
16433,27,1,184.26000000000002
16434,28,7,1522.2500000000005
16438,5,5,798.3499999999997
16440,7,5,3640.669999999999
16441,66,2,381.2
16442,1,3,616.79
16444,45,4,654.6700000000003
16445,33,1,230.51000000000002
16446,0,2,168472.5
16447,135,1,259.0099999999998
16448,197,1,188.89
16449,197,2,707.6899999999998
